id	label	level	desc	connections	color	validated
8068ba7f-84a8-5bbf-a8ee-8237a82f99fe	Analyze Current State	3	Thấu hiểu bối cảnh và lý do tại sao doanh nghiệp cần thay đổi; nhận diện nhu cầu cốt lõi, đánh giá năng lực hiện có (con người, quy trình, công cụ) và phát hiện các điểm nghẽn nghiêm trọng.	059b0651-4d18-52d7-a51c-14e307ced84b;7be7f66a-42ea-5fad-a32c-63c5c32b71c3;288c507b-3dbe-5a63-8dce-3379f6b05ac4;979db1ed-bba3-59de-814c-3b5fcb360dbf;a42ee778-0eb6-55e5-a5ea-a8c6b59e599e;dda2e354-400a-53bb-86e7-0812ddadacd7;feceaf0a-a5cf-58b4-ac7f-42c85f3a06d1;f00e5ab0-6f31-5bf6-abcc-986cf7939db5;f6504e50-a759-5506-a7ad-90af8c332811	#7C3AED	true
6b96d09b-b86a-5e6c-b2b4-76c39faa00ac	Define Future State	3	Xác định tầm nhìn, mục tiêu cụ thể và các chỉ số đo lường thành công (KPIs/OKRs) mà doanh nghiệp muốn đạt được sau khi hoàn thành sự thay đổi.	6c2d07f9-fadd-54bb-98a4-aca46da92be7;979db1ed-bba3-59de-814c-3b5fcb360dbf;dda2e354-400a-53bb-86e7-0812ddadacd7;e5378321-fb05-54a5-a410-74a01df7cb59;3eace481-240e-580b-a4a4-c031b48bf5c3;6bde11d4-7867-5d3a-9cc0-a0ac3c398bd5	#7C3AED	true
a4244902-514b-57c2-9f55-9946dba19cf0	Assess Risks	3	Thẩm định các yếu tố bất định có thể ảnh hưởng tiêu cực đến giá trị mong đợi của sự thay đổi; lượng hóa xác suất xảy ra và mức độ nghiêm trọng để lập kế hoạch ứng phó.	979db1ed-bba3-59de-814c-3b5fcb360dbf;a42ee778-0eb6-55e5-a5ea-a8c6b59e599e;dda2e354-400a-53bb-86e7-0812ddadacd7;e5378321-fb05-54a5-a410-74a01df7cb59;641c4780-2f81-5256-9224-24dd2181cf0e;1a685b09-0083-5771-bf70-b1eba76fab7f	#7C3AED	true
d2aec788-8114-520a-9d9f-bfce269be902	Define Change Strategy	3	Xây dựng lộ trình tối ưu để đưa doanh nghiệp vượt qua khoảng cách (Gap) từ trạng thái hiện tại sang trạng thái tương lai; phân bổ các giai đoạn chuyển đổi và tính toán hiệu quả đầu tư.	b85bea86-46b2-594e-9b1a-72254af7d279;979db1ed-bba3-59de-814c-3b5fcb360dbf;a42ee778-0eb6-55e5-a5ea-a8c6b59e599e;dda2e354-400a-53bb-86e7-0812ddadacd7;e5378321-fb05-54a5-a410-74a01df7cb59;641c4780-2f81-5256-9224-24dd2181cf0e;944dd59c-951f-550f-ae1a-25db1092d546;fa673824-0d8c-58b8-ae34-c1cf9ee93f7e;1c105a9c-9abe-50f4-8410-788023582ee1;53225092-7960-54d8-bc50-c15978b958ac	#7C3AED	true
b85bea86-46b2-594e-9b1a-72254af7d279	Change	4	Hành động biến đổi trạng thái để đáp ứng một nhu cầu. Thay đổi được thúc đẩy bởi phân tích nghiệp vụ thông qua việc vạch rõ cách thức chuyển giao giá trị mới và kiểm soát tác động.	844f2452-707e-55af-b265-fe14042dc140;5dc6013e-3bcd-5ea6-9bd1-df8af8c1dec9;d2aec788-8114-520a-9d9f-bfce269be902	#D97706	true
059b0651-4d18-52d7-a51c-14e307ced84b	Context	4	Phần môi trường xung quanh gây ảnh hưởng, bị ảnh hưởng bởi sự thay đổi và cung cấp dữ liệu đầu vào để hiểu rõ sự thay đổi (bao gồm văn hóa, công nghệ, pháp lý, cấu trúc tổ chức, đối thủ).	844f2452-707e-55af-b265-fe14042dc140;8068ba7f-84a8-5bbf-a8ee-8237a82f99fe;93e5e972-31a1-5b5d-8a71-267c6422789e	#D97706	true
7be7f66a-42ea-5fad-a32c-63c5c32b71c3	Need	4	Một vấn đề tồn đọng hoặc một cơ hội tiềm năng cần được doanh nghiệp nắm bắt và giải quyết. Nhu cầu có thể kích hoạt các sáng kiến thay đổi bằng cách thúc đẩy các bên liên quan hành động.	844f2452-707e-55af-b265-fe14042dc140;5224b426-07b5-540d-9dee-8490a29d1207;8068ba7f-84a8-5bbf-a8ee-8237a82f99fe	#D97706	true
7cb1ab9d-b80c-5a10-9671-12b012e613f6	Solution	4	Một phương thức cụ thể thỏa mãn một hoặc nhiều nhu cầu trong một bối cảnh nhất định. Giải pháp giải quyết vấn đề bằng cách thay đổi năng lực hiện tại hoặc bổ sung năng lực mới.	844f2452-707e-55af-b265-fe14042dc140;b3b1fcdf-0432-50a2-a3a2-96ac55172ef1;d331594a-da1e-54e7-948b-f7cc443afb6a	#D97706	true
1a99740a-9daf-598a-a9d9-a84b7688ff3f	Stakeholder	4	Một cá nhân hoặc nhóm có mối quan hệ với sự thay đổi, nhu cầu, hoặc giải pháp. Họ có thể bị ảnh hưởng trực tiếp, gián tiếp, hoặc có quyền lực tác động đến thành bại của sáng kiến.	844f2452-707e-55af-b265-fe14042dc140;784e9522-6987-51ca-8175-6249a6f26854;e191ec07-3e81-525d-8e3f-785d981ab395;7dfd236f-7b1d-5174-a80a-91ea74b7f66e	#D97706	true
772cbebd-2312-5595-aeff-707d3103ee70	Value	4	Sự đáng giá, tầm quan trọng hoặc tính hữu ích của một điều gì đó đối với một bên liên quan trong một bối cảnh cụ thể. Giá trị có thể hữu hình (doanh thu, tiết kiệm chi phí) hoặc vô hình (danh tiếng, trải nghiệm).	844f2452-707e-55af-b265-fe14042dc140;6099c115-0a06-5aa2-bf2c-8a624f904fde;2a7ba964-2983-5bfa-a69b-770ee78be3fc	#D97706	true
3eace481-240e-580b-a4a4-c031b48bf5c3	Business Requirements	4	Tuyên bố cấp cao về mục tiêu, mục đích và kết quả kỳ vọng của tổ chức khi thực hiện sáng kiến. Trả lời câu hỏi: Tại sao doanh nghiệp lại cần khởi chạy sự thay đổi này?	ee395cdd-cd9a-5f1f-8ac0-cc8a6dc75341;6b96d09b-b86a-5e6c-b2b4-76c39faa00ac	#D97706	true
d9e66aec-9a1d-53f4-8855-b4a70b0011c8	Solution Requirements	4	Mô tả các năng lực và phẩm chất của giải pháp đáp ứng yêu cầu của các bên liên quan. Chia thành Yêu cầu Chức năng (Functional: nghiệp vụ, hành vi phần mềm) và Yêu cầu Phi chức năng (Non-functional: bảo mật, tốc độ, tính sẵn sàng).	ee395cdd-cd9a-5f1f-8ac0-cc8a6dc75341;efccffb6-769a-5ce4-8c57-5aa64970bc79;5442b234-3c65-544d-85ae-11f4ea88ab80;0cae8f8c-2042-5cc8-849b-3172cd85a52e	#D97706	true
ce6ac3c5-20aa-5a27-9f54-ba4d89202f3c	Stakeholder Requirements	4	Nhu cầu của các bên liên quan cụ thể phải được thỏa mãn để đạt được yêu cầu doanh nghiệp. Cầu nối giữa mục tiêu cấp cao và tính năng chi tiết của giải pháp.	ee395cdd-cd9a-5f1f-8ac0-cc8a6dc75341;bd78bb9e-a13b-54b3-b443-0c6aa02b8e72	#D97706	true
fa673824-0d8c-58b8-ae34-c1cf9ee93f7e	Transition Requirements	4	Các năng lực tạm thời chỉ cần thiết để chuyển đổi suôn sẻ từ trạng thái hiện tại sang trạng thái tương lai (chuyển đổi dữ liệu cũ, đào tạo nhân sự, vận hành song song), sau khi chuyển giao xong sẽ hết hiệu lực.	ee395cdd-cd9a-5f1f-8ac0-cc8a6dc75341;d2aec788-8114-520a-9d9f-bfce269be902;b3b1fcdf-0432-50a2-a3a2-96ac55172ef1	#D97706	true
b54f164d-61e7-5f9c-ac53-7c3b37d332c6	Predictive vs Adaptive	4	Cân nhắc giữa tiếp cận dự đoán (giảm thiểu bất định, định nghĩa toàn diện yêu cầu trước khi code) và thích ứng (chấp nhận biến động, chia nhỏ yêu cầu theo chu kỳ sprint lặp đi lặp lại để sớm có phản hồi).	5224b426-07b5-540d-9dee-8490a29d1207	#2563EB	true
810898dc-e78f-51ce-a246-21cc23f790f4	Mức độ chi tiết và hình thức sản phẩm bàn giao BA	4	Quyết định văn bản hóa dạng đặc tả hình thức (Formal BRD/SRS) hay tài liệu linh hoạt (User Stories trên Jira, Acceptance Criteria, Bản phác thảo giao diện).	5224b426-07b5-540d-9dee-8490a29d1207	#2563EB	true
5e7da57f-a4f1-5640-b5ec-3b173614efa1	Stakeholder Analysis	4	Thấu hiểu mức độ ảnh hưởng, quyền lực ra quyết định, kỳ vọng cá nhân và rào cản tâm lý của từng nhóm stakeholder nhằm chủ động hóa giải xung đột quyền lợi.	e191ec07-3e81-525d-8e3f-785d981ab395	#2563EB	true
8c3ec12a-5ca8-5524-8e50-8a2ae2809fcb	Change Control Process	4	Quy chuẩn cách thức gửi yêu cầu thay đổi (CR), ai phân tích tác động, hội đồng nào có quyền phê duyệt (CCB), và thời điểm áp dụng thay đổi vào baseline dự án.	41c95f67-613f-5f53-84e7-13ce1b7842b5;5dc6013e-3bcd-5ea6-9bd1-df8af8c1dec9	#2563EB	true
bd984852-a9ae-560d-a1ab-9a648fab2058	Kiến trúc Tổ chức và Thuộc tính Yêu cầu	4	Thiết lập kho dữ liệu tập trung (SSOT/Wiki/Jira), định danh mã ID duy nhất, trạng thái (Draft, Approved), độ phức tạp, và nguồn gốc phát sinh của từng hạng mục.	ba0bf964-c767-5032-8e84-32f1ddb50fa0	#2563EB	true
a42ee778-0eb6-55e5-a5ea-a8c6b59e599e	Business Analysis Approach	4	Kế hoạch tài liệu hóa lộ trình, quy trình, kỹ thuật và công cụ phân tích nghiệp vụ được áp dụng xuyên suốt sáng kiến; làm chuẩn mực dẫn hướng cho mọi công việc tiếp theo.	5224b426-07b5-540d-9dee-8490a29d1207;e191ec07-3e81-525d-8e3f-785d981ab395;41c95f67-613f-5f53-84e7-13ce1b7842b5;ba0bf964-c767-5032-8e84-32f1ddb50fa0;6e46fcf5-5e66-579d-ab4b-b5c85076f94c;cd88db28-6da1-5e47-a355-eed9493c363a;e54ab72f-cdf7-513e-9af4-e9d88f090d98;3d117562-8f35-5464-9759-d8c512a8e440;7dfd236f-7b1d-5174-a80a-91ea74b7f66e;8068ba7f-84a8-5bbf-a8ee-8237a82f99fe;a4244902-514b-57c2-9f55-9946dba19cf0;d2aec788-8114-520a-9d9f-bfce269be902	#2563EB	true
ee5bc760-cef5-574f-97e6-963de23fe458	Stakeholder Engagement Approach	4	Bản kế hoạch hành động quy định rõ tần suất gặp gỡ, phong cách giao tiếp, vai trò trách nhiệm và các cam kết cần có từ các nhóm bên liên quan chủ chốt.	e191ec07-3e81-525d-8e3f-785d981ab395;cd88db28-6da1-5e47-a355-eed9493c363a;7dfd236f-7b1d-5174-a80a-91ea74b7f66e	#2563EB	true
5aaff8a6-c0c0-5ce1-b2eb-157998fee775	Governance Approach	4	Bộ quy chế xác lập thẩm quyền ra quyết định, nguyên tắc ưu tiên hóa, và quy trình xử lý thay đổi yêu cầu được các bên liên quan cấp cao cam kết.	41c95f67-613f-5f53-84e7-13ce1b7842b5;d23b170a-d95f-543a-9e6a-1d25fe5ba95f;5dc6013e-3bcd-5ea6-9bd1-df8af8c1dec9;cef65728-a3e2-5cb5-96da-6d498714d068	#2563EB	true
b76836da-e87c-5847-b869-d9fa03c3bbd7	Information Management Approach	4	Quy chuẩn cấu trúc cây thư mục tài liệu, công cụ quản lý yêu cầu, chiến lược phân quyền và bộ thuộc tính bắt buộc của thông tin nghiệp vụ.	ba0bf964-c767-5032-8e84-32f1ddb50fa0;57ea410d-88f2-5866-98cc-5697ab43d7d0;caaf5c76-b6ef-505c-be9b-107c4b6746d3	#2563EB	true
87bb3319-819f-5ef1-b5ab-b588cd800ea9	BA Performance Assessment	4	Báo cáo phản ánh độ chính xác của tài liệu, mức độ hài lòng của stakeholder, độ trễ thời gian và các cải tiến quy chuẩn cần áp dụng cho các chu kỳ sau.	6e46fcf5-5e66-579d-ab4b-b5c85076f94c	#2563EB	true
aeb41992-0ca2-5561-82dc-eb5eb84e9143	Creative Thinking	4	Khả năng tạo ra các ý tưởng đột phá, kết nối các khái niệm tưởng chừng không liên quan để tìm ra giải pháp mới cho các bài toán hóc búa.	6b787aac-3340-54bb-8dd5-c2713006e12f	#475569	true
79b8bac7-efb5-5751-b48c-79917cfb43e8	Decision Making	4	Khả năng lựa chọn dứt khoát giữa các phương án đánh đổi dựa trên dữ liệu, giảm thiểu sự trì trệ phân tích (analysis paralysis).	6b787aac-3340-54bb-8dd5-c2713006e12f	#475569	true
c586ee07-87e8-5f62-84d9-e9a9d10eaef3	Systems Thinking	4	Nhìn nhận doanh nghiệp như một hệ sinh thái gắn kết hữu cơ; thấu hiểu một thay đổi nhỏ tại khâu A có thể kích hoạt chuỗi phản ứng dây chuyền đến các phòng ban khác.	6b787aac-3340-54bb-8dd5-c2713006e12f	#475569	true
9ccc5f66-a9fe-5859-839e-79dbc5996409	Ethics	4	Tôn trọng tính bảo mật thông tin, trung thực khi báo cáo rủi ro và hành xử công tâm không thiên vị nhóm lợi ích cục bộ.	2af65463-0b98-5eb1-9ba6-f998e8083afb	#475569	true
5af0b923-3636-5ee6-991d-960ca6a4680b	Personal Organization	4	Kỹ năng quản lý khối lượng công việc đồ sộ, thiết lập thứ tự ưu tiên các giao phẩm phân tích và cam kết đúng hạn cam kết.	2af65463-0b98-5eb1-9ba6-f998e8083afb	#475569	true
10fd2a26-3371-5fb0-b2d2-4fe9c38a455f	Trustworthiness	4	Xây dựng niềm tin với các cấp lãnh đạo và đồng đội qua lời nói đi đôi với việc làm và sự am hiểu nghiệp vụ vững vàng.	2af65463-0b98-5eb1-9ba6-f998e8083afb	#475569	true
93c4b60c-562a-59a2-a787-41c6d2a573f1	Industry Knowledge	4	Nắm bắt quy định ngành (như Basel III cho Ngân hàng, HIPAA cho Y tế), xu hướng chuyển dịch của đối thủ cạnh tranh và chuẩn mực quốc tế.	987ab0e7-3b35-5a0d-8dfc-4ae371c33506	#475569	true
a117ef4b-2582-56f9-ae20-48ccf728891f	Organization Knowledge	4	Thấu hiểu văn hóa doanh nghiệp, sơ đồ quyền lực thực tế, mối quan hệ chính trị nội bộ và các quy trình vận hành then chốt.	987ab0e7-3b35-5a0d-8dfc-4ae371c33506	#475569	true
cecc8f48-669f-518b-9d90-0d63cd90633d	Solution Knowledge	4	Am hiểu nền tảng công nghệ mà doanh nghiệp đang ứng dụng để đưa ra các thiết kế vừa vặn, tránh đề xuất viển vông phi thực tế.	987ab0e7-3b35-5a0d-8dfc-4ae371c33506	#475569	true
f6232434-01ff-5f5a-bc78-724809fbcf83	Active Listening	4	Lắng nghe không phán xét, chú ý đến các nhu cầu không nói thành lời và xác nhận lại thông điệp bằng cách diễn giải (paraphrasing).	4a5e7c70-a44f-5da9-95f3-be6d8fcb62d6	#475569	true
7c2e21f2-78bc-5196-8764-e4fefb4f11e7	Non-Verbal Communication	4	Khả năng quan sát và diễn giải ngôn ngữ cơ thể, ánh mắt, tư thế và sắc thái cảm xúc của stakeholder trong các phiên thảo luận để thấu cảm phản ứng thực sự.	4a5e7c70-a44f-5da9-95f3-be6d8fcb62d6	#475569	true
9974d778-a494-5786-8027-eed19cc0d94f	Verbal Communication	4	Trình bày ý tưởng gãy gọn, điều chỉnh giọng điệu và từ vựng phù hợp với đối tượng (nói ngôn ngữ kinh doanh với Sếp, nói ngôn ngữ kỹ thuật với Dev).	4a5e7c70-a44f-5da9-95f3-be6d8fcb62d6	#475569	true
f8130ae2-89f2-581f-b5c1-e7a5c64c5812	Written Communication	4	Soạn thảo tài liệu đặc tả, email điều phối, và biên bản làm việc chuẩn xác, không mập mờ, cấu trúc logic dễ theo dõi.	4a5e7c70-a44f-5da9-95f3-be6d8fcb62d6	#475569	true
b3decdb0-ed54-5404-a8d1-231b6404c2cb	Facilitation	4	Dẫn dắt các buổi thảo luận đa bên đạt được mục tiêu chung, giữ trung lập và đảm bảo mọi thành viên đều có cơ hội phát biểu ý kiến.	cce466c0-fa82-51f0-8a9c-9fea74131f94	#475569	true
eb06347b-7934-5403-b877-55263c83e487	Negotiation & Conflict Resolution	4	Tìm kiếm giải pháp thắng - thắng (Win-Win) khi có sự mâu thuẫn quyền lợi giữa các phòng ban về phạm vi hay mức độ ưu tiên.	cce466c0-fa82-51f0-8a9c-9fea74131f94	#475569	true
b45f4b8f-a6af-5ade-a436-777c33ac23af	Teamwork & Leadership	4	Tạo động lực, gắn kết các thành viên nhóm dự án cùng hướng về tầm nhìn chung dù không nắm quyền quản lý trực tiếp nhân sự.	cce466c0-fa82-51f0-8a9c-9fea74131f94	#475569	true
fef1af02-b5ca-500f-9ea0-e1916e65943d	Modeling & Wireframing Tools	4	Sử dụng thành thạo Draw.io, Enterprise Architect, Lucidchart để vẽ BPMN/UML và Figma, Axure để dựng wireframe tương tác.	75680ed5-fa7e-5a58-bd55-296efc7bdf81	#475569	true
84825c17-9120-5b79-87d6-b3ce5a33a99f	Office Productivity Applications	4	Khai thác chuyên sâu bảng tính Excel phân tích dữ liệu định lượng, bài thuyết trình PowerPoint ấn tượng và công cụ cộng tác trực tuyến.	75680ed5-fa7e-5a58-bd55-296efc7bdf81	#475569	true
021d2957-4b1a-5c11-b522-9f0137e07918	Requirements Management Tools	4	Vận hành hệ thống quản lý backlog, quản lý vòng đời phát triển phần mềm (ALM) như Jira, Trello, Jama, DOORS.	75680ed5-fa7e-5a58-bd55-296efc7bdf81	#475569	true
03933a6b-d5fa-57ed-b380-ba62ee0a63ec	Lựa chọn kỹ thuật khơi gợi theo ngữ cảnh	4	Đánh giá tính chất thông tin (định lượng hay định tính), thời gian biểu của stakeholder và mức độ phức tạp để chọn kỹ thuật: ví dụ khảo sát diện rộng cho người dùng cuối nhưng phỏng vấn sâu 1-1 cho cấp quản lý.	cd88db28-6da1-5e47-a355-eed9493c363a	#059669	true
ec2e3268-3998-5356-b63b-fae04cf628de	Định dạng và Kênh truyền thông theo Đối tượng	4	Tùy biến tài liệu: Báo cáo cô đọng 1 trang chỉ số cho Ban Giám đốc; sơ đồ kiến trúc luồng dữ liệu cho Tech Lead; User Story và Acceptance Criteria chi tiết cho đội Dev/QA.	3d117562-8f35-5464-9759-d8c512a8e440	#059669	true
bd66dda3-151b-57d6-81ce-4593d14646cc	Elicitation Activity Plan	4	Lịch trình chi tiết các buổi làm việc, danh sách người tham dự, bộ tài liệu và kịch bản câu hỏi khởi động trước khi bước vào phiên khơi gợi chính thức.	cd88db28-6da1-5e47-a355-eed9493c363a;e54ab72f-cdf7-513e-9af4-e9d88f090d98	#059669	true
da9c6c95-2465-5fed-82ef-260eb2959f27	Elicitation Results - Unconfirmed	4	Bản ghi chép thô, bản thu âm, biên bản cuộc họp, sơ đồ vẽ nháp trên bảng trắng chứa đựng dữ liệu thực tế từ stakeholder trước khi được đối chiếu làm sạch.	e54ab72f-cdf7-513e-9af4-e9d88f090d98;bd78bb9e-a13b-54b3-b443-0c6aa02b8e72	#059669	true
ff4dd6cf-8291-5a6b-a8bd-00d2e3ec86f8	Elicitation Results - Confirmed	4	Thông tin nghiệp vụ đã được các bên liên quan rà soát, đồng thuận xác nhận là phản ánh đúng thực tế, sẵn sàng chuyển làm đầu vào cho mô hình hóa chi tiết (RADD).	bd78bb9e-a13b-54b3-b443-0c6aa02b8e72;57ea410d-88f2-5866-98cc-5697ab43d7d0;0cae8f8c-2042-5cc8-849b-3172cd85a52e	#059669	true
07836547-2108-55ed-a6b8-6b68c42bcc1f	BA Information Communicated	4	Sự hiểu biết thông suốt của các bên liên quan về mục tiêu, giải pháp và trách nhiệm của họ trong dự án mà không còn sự mơ hồ lệch hướng.	3d117562-8f35-5464-9759-d8c512a8e440	#059669	true
397c5a38-a449-5658-8ec4-7b04f2a96142	Stakeholder Engagement	4	Mức độ sẵn sàng tham gia đóng góp tích cực, đồng lòng phê duyệt và ủng hộ giải pháp trong suốt chặng đường chuyển đổi.	7dfd236f-7b1d-5174-a80a-91ea74b7f66e	#059669	true
9d7e8416-a548-5c97-b5e4-b79a89580de6	Tính toàn vẹn và Cấu trúc Kiến trúc Yêu cầu	4	Xác lập cấu trúc cây phân rã chức năng (Functional Decomposition), đảm bảo không có tính năng nào bị mồ côi hoặc xung đột ranh giới trách nhiệm.	58392fb5-3ec9-5b6e-a044-3a31b41eade8	#DB2777	true
bc4b9b24-d53a-5f35-9a53-41095694c933	Requirements - Specified and Modeled	4	Bộ đặc tả nghiệp vụ hoàn chỉnh gồm các sơ đồ quy trình chuẩn BPMN, User Stories kèm điều kiện nghiệm thu hoặc đặc tả Use Case chi tiết.	0cae8f8c-2042-5cc8-849b-3172cd85a52e;4561301d-a10b-5730-9104-41c6e4926732;2c5fe3a9-7a7c-5076-be31-1a81e3fa7dca;58392fb5-3ec9-5b6e-a044-3a31b41eade8	#DB2777	true
1a16754c-3735-54bd-90a1-c1c02342eb8b	Requirements - Verified	4	Tập tài liệu yêu cầu chuẩn mực không còn lỗi chính tả nghiệp vụ, không mơ hồ ngữ nghĩa và có thể kiểm thử được.	4561301d-a10b-5730-9104-41c6e4926732;2c5fe3a9-7a7c-5076-be31-1a81e3fa7dca	#DB2777	true
3d5d15b9-7eb9-5db3-a51f-3fb1da3e087a	Requirements - Validated	4	Chứng nhận rằng giải pháp đề xuất không bị lệch hướng mục tiêu ban đầu, loại bỏ các yêu cầu dư thừa không mang lại giá trị kinh tế (scope creep).	cef65728-a3e2-5cb5-96da-6d498714d068;2c5fe3a9-7a7c-5076-be31-1a81e3fa7dca	#DB2777	true
8be1a8ea-47bd-59fd-be27-59033b64638d	Requirements Architecture	4	Bản đồ cấu trúc yêu cầu toàn diện, giúp định hình khung nhìn theo góc độ kinh doanh, góc độ người dùng và góc độ kỹ thuật.	58392fb5-3ec9-5b6e-a044-3a31b41eade8;b3b1fcdf-0432-50a2-a3a2-96ac55172ef1	#DB2777	true
492d1b35-e507-58c3-8ffd-ba09596c15bf	Design Options	4	Tập hợp các phương án giải pháp khả thi kèm phân tích sơ bộ về công nghệ, cách triển khai vận hành và sự đánh đổi (trade-offs).	b3b1fcdf-0432-50a2-a3a2-96ac55172ef1;6099c115-0a06-5aa2-bf2c-8a624f904fde	#DB2777	true
57ac4ee5-2409-5d03-888e-a57f2d710b70	Solution Recommendation	4	Đề xuất giải pháp chính thức được chứng minh bằng số liệu kinh tế và kỹ thuật vững chắc trình lên Hội đồng quản trị duyệt cấp ngân sách thực hiện.	6099c115-0a06-5aa2-bf2c-8a624f904fde;d331594a-da1e-54e7-948b-f7cc443afb6a	#DB2777	true
b1894f25-d020-5b5a-bf0b-bd31e3aed080	Traceability Relationships (Derive, Depends, Satisfy, Validate)	4	Xác định bản chất liên kết: Yêu cầu A kế thừa từ B (Derive), A phụ thuộc kỹ thuật vào B (Depends), Thiết kế C thỏa mãn Yêu cầu A (Satisfy), Ca kiểm thử D xác minh Yêu cầu A (Validate).	57ea410d-88f2-5866-98cc-5697ab43d7d0	#EA580C	true
a24c234c-49c0-5822-ace2-05f47ad16850	Requirements Reuse	4	Chuẩn hóa các yêu cầu mang tính dùng chung (chính sách bảo mật, quy tắc tính thuế VAT, tiêu chuẩn định danh khách hàng) vào thư viện nghiệp vụ trung tâm của công ty.	caaf5c76-b6ef-505c-be9b-107c4b6746d3	#EA580C	true
848afcf7-8c5c-5dd7-93e6-18e7e86eb25b	Requirements - Traced	4	Mạng lưới liên kết dữ liệu giúp BA trả lời tức thì: Tính năng này làm vì mục tiêu kinh doanh nào? Và nếu sửa đổi nó thì những module, test case nào bị ảnh hưởng?	57ea410d-88f2-5866-98cc-5697ab43d7d0;5dc6013e-3bcd-5ea6-9bd1-df8af8c1dec9;4561301d-a10b-5730-9104-41c6e4926732	#EA580C	true
eaa73859-c5e4-5e53-9a4e-15b58b299cee	Requirements - Maintained	4	Tập tài sản tri thức nghiệp vụ chuẩn xác làm cơ sở vận hành cho đội sản phẩm và tiết kiệm chi phí phân tích cho các dự án tương lai.	caaf5c76-b6ef-505c-be9b-107c4b6746d3	#EA580C	true
88690d55-684b-540d-9000-b758d535981f	Requirements - Prioritized	4	Danh sách yêu cầu có thứ tự triển khai rõ ràng, giúp đội phát triển biết chính xác cần tập trung làm gì trước để tối ưu hóa ROI.	d23b170a-d95f-543a-9e6a-1d25fe5ba95f;b3b1fcdf-0432-50a2-a3a2-96ac55172ef1	#EA580C	true
f325978b-68cd-5eb7-b17a-d00b0f5a3896	Requirements Change Assessment	4	Báo cáo phân tích tác động làm căn cứ pháp lý để Hội đồng kiểm soát thay đổi (CCB) quyết định phê duyệt chấp thuận, bác bỏ hoặc hoãn thi hành.	5dc6013e-3bcd-5ea6-9bd1-df8af8c1dec9;cef65728-a3e2-5cb5-96da-6d498714d068	#EA580C	true
c317153c-09a0-5e9d-970e-70a29e5b1490	Requirements - Approved	4	Baseline yêu cầu chính thức có chữ ký xác nhận của Nhà tài trợ và các bên liên quan chủ chốt; làm cơ sở đối chiếu nghiệm thu sản phẩm bàn giao sau này.	cef65728-a3e2-5cb5-96da-6d498714d068	#EA580C	true
cf7525fc-7336-50e8-a4ca-476f53f00d85	Phương pháp Thu thập Thước đo Hiệu suất	4	Sử dụng công cụ giám sát tự động (Analytics, log hệ thống) kết hợp khảo sát mức độ hài lòng khách hàng định kỳ.	d331594a-da1e-54e7-948b-f7cc443afb6a	#0891B2	true
81c78db7-6e28-5d43-9a26-f2527ad569b9	Solution Performance Measures	4	Số liệu thống kê thực tế về tốc độ xử lý, tỷ lệ lỗi phát sinh, doanh thu thực tế ghi nhận sau khi giải pháp đi vào hoạt động.	d331594a-da1e-54e7-948b-f7cc443afb6a;bd852669-b0d3-575c-9342-e232986379b5	#0891B2	true
9e17f7e9-b369-5173-a6a5-c54c0822ecc5	Solution Performance Analysis	4	Báo cáo giải trình: Giải pháp đang vượt chỉ tiêu hay đang hoạt động dưới mức kỳ vọng? Đâu là nguyên nhân trực tiếp dẫn tới sự sai lệch này?	bd852669-b0d3-575c-9342-e232986379b5;8485acbc-210f-5ada-93be-66fb436f71da;93e5e972-31a1-5b5d-8a71-267c6422789e	#0891B2	true
5a788b78-5fe7-5dac-8c1d-9981f7182626	Solution Limitation	4	Danh mục các lỗi giao diện phức tạp, module quá tải, hoặc các tính năng bị người dùng bỏ quên không sử dụng.	8485acbc-210f-5ada-93be-66fb436f71da;2a7ba964-2983-5bfa-a69b-770ee78be3fc	#0891B2	true
ba40d05d-67f6-579c-955c-d4c1d20303bb	Enterprise Limitation	4	Báo cáo chỉ rõ các nguyên nhân tổ chức: Nhân viên chưa được đào tạo kỹ năng mới, các phòng ban đùn đẩy trách nhiệm, hoặc chính sách thưởng phạt chưa khuyến khích sử dụng phần mềm mới.	93e5e972-31a1-5b5d-8a71-267c6422789e;2a7ba964-2983-5bfa-a69b-770ee78be3fc	#0891B2	true
feceaf0a-a5cf-58b4-ac7f-42c85f3a06d1	Recommended Actions	4	Lộ trình tối ưu hóa giải pháp: Danh sách nâng cấp tính năng quan trọng, kế hoạch đào tạo lại nhân viên, hoặc kế hoạch chuyển giao dừng hệ thống cũ.	5dc6013e-3bcd-5ea6-9bd1-df8af8c1dec9;8068ba7f-84a8-5bbf-a8ee-8237a82f99fe;2a7ba964-2983-5bfa-a69b-770ee78be3fc	#0891B2	true
288c507b-3dbe-5a63-8dce-3379f6b05ac4	Nhu cầu Nghiệp vụ và Năng lực Tổ chức Hiện tại	4	Đo lường năng lực thực thi hiện tại so với mục tiêu chiến lược để phát hiện khoảng cách năng lực (Capability Gap) cần được lấp đầy.	8068ba7f-84a8-5bbf-a8ee-8237a82f99fe	#7C3AED	true
6c2d07f9-fadd-54bb-98a4-aca46da92be7	Business Objectives	4	Thiết lập mục tiêu theo tiêu chuẩn SMART (Cụ thể, Đo lường được, Khả thi, Phù hợp, Có thời hạn) gắn chặt với tầm nhìn của ban lãnh đạo.	6b96d09b-b86a-5e6c-b2b4-76c39faa00ac	#7C3AED	true
